what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1328374930218
error,log,,,"Unhandled event loop exception",1328374930250
error,log,,,"Unhandled event loop exception",1328374930281
error,log,,,"Unhandled event loop exception",1328374930296
error,log,,,"Unhandled event loop exception",1328374930312
error,log,,,"Unhandled event loop exception",1328374930343
error,log,,,"Unhandled event loop exception",1328374930359
error,log,,,"Unhandled event loop exception",1328374930390
error,log,,,"Unhandled event loop exception",1328374930421
error,log,,,"Unhandled event loop exception",1328374930437
error,log,,,"Unhandled event loop exception",1328374930468
error,log,,,"Unhandled event loop exception",1328374930484
error,log,,,"Unhandled event loop exception",1328374930515
error,log,,,"Unhandled event loop exception",1328374930530
error,log,,,"Unhandled event loop exception",1328374930562
error,log,,,"Unhandled event loop exception",1328374930577
error,log,,,"Unhandled event loop exception",1328374930608
error,log,,,"Unhandled event loop exception",1328374930640
error,log,,,"Unhandled event loop exception",1328374930671
error,log,,,"Unhandled event loop exception",1328374930686
error,log,,,"Unhandled event loop exception",1328374930702
error,log,,,"Unhandled event loop exception",1328374930733
error,log,,,"Unhandled event loop exception",1328374930749
error,log,,,"Unhandled event loop exception",1328374930780
error,log,,,"Unhandled event loop exception",1328374930796
error,log,,,"Unhandled event loop exception",1328374930827
error,log,,,"Unhandled event loop exception",1328374930858
error,log,,,"Unhandled event loop exception",1328374930874
error,log,,,"Unhandled event loop exception",1328374930905
error,log,,,"Unhandled event loop exception",1328374930920
error,log,,,"Unhandled event loop exception",1328374930952
error,log,,,"Unhandled event loop exception",1328374930967
error,log,,,"Unhandled event loop exception",1328374930998
error,log,,,"Unhandled event loop exception",1328374931030
error,log,,,"Unhandled event loop exception",1328374931045
error,log,,,"Unhandled event loop exception",1328374931076
error,log,,,"Unhandled event loop exception",1328374931092
error,log,,,"Unhandled event loop exception",1328374931123
error,log,,,"Unhandled event loop exception",1328374931139
error,log,,,"Unhandled event loop exception",1328374931170
error,log,,,"Unhandled event loop exception",1328374931186
error,log,,,"Unhandled event loop exception",1328374931217
error,log,,,"Unhandled event loop exception",1328374931232
error,log,,,"Unhandled event loop exception",1328374933838
error,log,,,"Unhandled event loop exception",1328374934212
error,log,,,"Unhandled event loop exception",1328374934477
error,log,,,"Unhandled event loop exception",1328374942059
error,log,,,"Unhandled event loop exception",1328374942246
error,log,,,"Unhandled event loop exception",1328374942418
error,log,,,"Unhandled event loop exception",1328374942558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328374954757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328374968485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328374985770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328375056142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375073099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375075408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375075424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375078341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375080915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375080930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328375094237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375107466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375112552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375127217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375218090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375232379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375249960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375253361
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328375254360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375258496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375265328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375267388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375356898
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328375362078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375374651
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328375376133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375391080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375617094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375619980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375875118
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328375876959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375877755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328375913791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375915491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328375919391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375924212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375929094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328375930857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328375936676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375937160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375937472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328375937971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375942885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375944632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375944663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328375947409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375953212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328375987657
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328375989841
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328376004023
