what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1328994272668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1328994273646
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328994276402
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328994278720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328994285578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1328994286775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994288701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994293622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328994296767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328994300383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328994302642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328994314895
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328994323460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994329395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994348957
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1328994348980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994365781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994366911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994367817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994369884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328994373465
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328994376428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994385724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994392638
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1328994394344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328994395171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328994422666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994431779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994910265
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328994913031
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328994913269
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328994929923
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1328994930142
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328994930326
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1328994931665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328994932731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994934789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328994936769
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328994969999
