what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328965253114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328965253847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965263815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965267341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965271085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965276015
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328965280509
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328965291445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965298247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965302037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965306483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965312973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965315687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965342645
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328965345484
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328965347685
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328965348434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965353098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328965398307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965417464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328965417480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328965417480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965419492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965782511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965783210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965914722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328969176972
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328969202220
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328969212525
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328969223684
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328969223856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328969232255
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328969244352
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328969246221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328969252450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328969260379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328969260396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328969260396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328969262289
