what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737165399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737179960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737181746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737275191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737279637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737283488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737286734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737292144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737296500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737309951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329737326908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329737327403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329737327856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329737331713
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329737334137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737337483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737500245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737620903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737631815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737638278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737708320
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329737715395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329737722509
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329737730541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329737736733
